"t","S","E","I","H","C","R","D"
254.25,2606956.23435563,25885.966702446,19952.7091837086,4221.13151296266,3755.23282951019,2786278.2842247,52950.4411910435
254.5,2606173.2384334,25595.9657989252,19784.0234776212,4188.16149987964,3728.77657711034,2787532.29225097,52997.5419620898
254.75,2605390.98069291,25318.3343338296,19612.5929444584,4155.4271344,3702.45381254748,2788775.89957281,53044.3115090426
255,2604495.27723929,25162.8083987017,19443.2520694177,4122.88109900108,3676.26506159386,2790008.76462953,53090.7515024574
255.25,2603613.62790464,24998.6279015907,19279.1911930355,4090.52436571334,3650.2094344747,2791230.95558043,53136.8636201201
255.5,2602858.04001103,24718.0119762581,19115.6437029225,4058.40199468252,3624.28660925401,2792442.96618641,53182.6495194446
255.75,2602103.1783489,24449.3501242516,18949.4633594933,4026.5117288474,3598.49762112442,2793644.88796433,53228.1108530594
256,2601238.8589483,24298.5335683227,18785.3150969037,3994.80784234551,3572.84292576667,2794836.39232246,53273.2492958917
256.25,2600388.11585577,24139.3816204724,18626.277109019,3963.29121252233,3547.32161313843,2796017.54605988,53318.0665292012
256.5,2599659.02813087,23867.8928439891,18467.7495725437,3932.00526124249,3521.93332156431,2797188.82665584,53362.5642139479
256.75,2598930.65409033,23607.9553454947,18306.696415897,3900.94774866566,3496.67899927043,2798350.32339451,53406.7440058386
257,2598096.67697249,23461.7431022099,18147.6186578336,3870.07449070558,3471.55903549111,2799501.7201598,53450.6075814673
257.25,2597275.81315706,23307.5029808009,17993.4860908945,3839.38627574035,3446.57250192346,2800643.08237067,53494.1566229089
257.5,2596572.34410778,23044.8872977679,17839.8601577927,3808.92494425855,3421.71899980703,2801774.87170057,53537.3927920245
257.75,2595869.57568891,22793.4323821876,17683.8112999662,3778.68827580302,3396.99939463151,2802897.17521352,53580.3177449868
258,2595064.92950209,22651.7188624824,17529.6820916789,3748.63357954225,3372.41401274944,2804009.68879395,53622.9331575073
258.25,2594272.94806329,22502.2737326054,17380.3375587824,3718.76156036943,3347.96190956939,2805112.47646541,53665.2407099722
258.5,2593594.24207126,22248.2810727068,17231.4950474747,3689.1125325738,3323.64265184519,2806205.98456149,53707.2420626536
258.75,2592916.22323146,22005.0706691245,17080.3279641152,3659.68429709552,3299.45702645729,2807290.29794201,53748.9388697315
259,2592139.92646168,21867.7500428852,16931.0257477771,3630.43560917212,3275.40530035536,2808365.12403449,53790.3328036381
259.25,2591375.85998317,21722.9832263005,16786.3521837358,3601.36709546069,3251.48651459047,2809430.52545602,53831.4255407176
259.5,2590721.08679971,21477.3676885071,16642.1753166766,3572.51759752962,3227.70020396944,2810486.93365629,53872.2187373147
259.75,2590066.98694161,21242.1676100778,16495.7680745841,3543.88493958422,3204.04708078336,2811534.43131005,53912.7140433082
260,2589318.08731807,21109.1340635902,16351.1719122348,3515.42927705398,3180.52735596753,2812572.73694748,53952.9131256026
260.25,2588580.99727428,20968.9292836853,16211.0527941557,3487.1511633778,3157.14005810028,2813601.9117721,53992.8176542954
260.5,2587949.35150466,20731.4492953418,16071.4244129379,3459.08801921529,3133.88469251462,2814622.37279571,54032.4292796117
260.75,2587318.36495384,20504.0293991375,15929.6558775714,3431.23769376056,3110.761900821,2815634.2005299,54071.7496449675
261,2586595.93884327,20375.1773699234,15789.6456542907,3403.56169804006,3087.77184123441,2816637.1241836,54110.7804096365
261.25,2585884.91499555,20239.418974282,15653.9652026906,3376.06051706474,3064.9135316942,2817631.20354331,54149.5232354077
261.5,2585275.61557481,20009.8374268163,15518.7689639349,3348.77020076421,3042.186450463,2818616.84161888,54187.9797643385
261.75,2584666.96104954,19789.9717508188,15381.518987917,3321.68862490408,3019.59117226497,2819594.11678319,54226.1516313626
262,2583970.11284176,19665.1961412027,15245.9755962648,3294.77861276798,2997.12780579122,2820562.76851606,54264.0404861605
262.25,2583284.27262649,19533.7693031407,15114.6189577465,3268.04058550566,2974.7953601206,2821522.8551867,54301.6479802905
262.5,2582696.56228873,19311.8536660495,14983.7395107997,3241.50927089659,2952.59328877545,2822474.76622901,54338.9757457331
262.75,2582109.48236362,19099.3205448979,14850.8891044531,3215.18257272301,2930.52210327115,2823418.57790397,54376.0254070589
263,2581437.34385072,18978.5169155943,14719.694611203,3189.02458441469,2908.58186587075,2824354.03956967,54412.7986025292
263.25,2580775.83176154,18851.3078159664,14592.5480237056,3163.03566760822,2886.77157851252,2825281.20818098,54449.2969716848
263.5,2580208.97650461,18636.8302306545,14465.871171158,3137.24927494897,2865.09067223212,2826200.46001174,54485.5221346551
263.75,2579642.73707001,18431.4123916805,14337.3026560892,3111.6633395475,2843.5395988948,2827111.86923988,54521.4757039003
264,2578994.46682103,18314.4771366411,14210.3404522639,3086.24318407093,2822.11837732884,2828015.19472409,54557.1593045685
264.25,2578356.4537871,18191.3731271661,14087.2913938817,3060.98911477725,2800.82600399007,2828910.49201056,54592.5745625275
264.5,2577809.74233428,17984.1104821362,13964.7042358956,3035.93335466596,2779.66188960229,2829798.12461901,54627.7230844114
264.75,2577263.63205311,17785.5951231458,13840.3013826206,3011.07386735849,2758.62642981901,2830678.16467499,54662.6064689523
265,2576638.58288603,17672.2514097111,13717.4625764029,2986.37715528895,2737.71960149533,2831550.38004442,54697.2263266429
265.25,2576023.08632812,17553.323788624,13598.3966306648,2961.84348517821,2716.94040132437,2832414.825098,54731.5842680846
265.5,2575494.65213172,17353.9533727189,13480.0812644634,2937.50284390632,2696.28818865211,2833271.84031286,54765.6818856759
265.75,2574972.98029874,17156.9965606539,13359.8468881299,2913.35768301439,2675.76321181056,2834121.53459487,54799.5207627804
266,2574374.67186146,17043.3088644614,13240.4766748358,2889.37672024811,2655.3655325866,2834963.69785542,54833.1024909888
266.25,2573777.46043644,16932.3870775452,13124.7228522441,2865.5555873574,2635.09451912448,2835798.35086555,54866.4286617357
266.5,2573264.34096153,16743.4110229572,13010.2014825819,2841.90907437305,2614.94935629008,2836625.6872421,54899.5008601607
266.75,2572760.40909863,16553.9974761954,12894.0176905635,2818.4480018561,2594.92974323696,2837445.8773361,54932.3206534172
267,2572189.59630072,16438.0558538649,12778.4086499903,2795.15701195692,2575.03569326657,2838258.85687768,54964.8896125192
267.25,2571614.33106389,16330.6006388806,12665.9697446064,2772.02568672944,2555.26684177275,2839064.59671797,54997.209306148
267.5,2571114.08732364,16153.6800897568,12555.030439568,2749.06283547231,2535.62243672389,2839863.23557458,55029.2813002561
267.75,2570624.77390775,15973.886418358,12442.9886774955,2726.2720024436,2516.10198245065,2840654.86986169,55061.1071498138
268,2570076.66161366,15859.1751654773,12331.5605079303,2703.65184332985,2496.70523534383,2841439.5572324,55092.6884018525
268.25,2569525.38365527,15751.9856539006,12222.6674242379,2681.19592368169,2477.43198045873,2842217.30875904,55124.026603405
268.5,2569039.2658299,15585.0246464691,12115.2215129531,2658.90331104338,2458.28176070747,2842988.17964153,55155.1232973998
268.75,2568563.81145929,15414.3244620532,12007.5887577173,2636.77686993851,2439.25392351385,2843752.26431102,55185.9802164619
269,2568038.22070232,15300.5570896612,11899.8675276626,2614.81564458488,2420.34816640855,2844509.59255934,55216.5983100157
269.25,2567515.98290838,15187.6634637339,11794.4901748568,2593.02314723615,2401.56407751796,2845260.29642066,55246.9798076048
269.5,2567048.07609688,15026.1379889921,11689.9996463103,2571.39262663336,2382.90142342726,2846004.36630546,55277.1259122945
269.75,2566583.24550141,14868.1468714445,11585.4987738386,2549.91670277777,2364.35968686781,2846741.79432252,55307.0381411439
270,2566073.9674223,14760.1481497448,11481.9487583822,2528.59978572014,2345.93826622621,2847472.67961318,55336.7180044459
270.25,2565570.47224765,14650.936122694,11380.1784709922,2507.44976547069,2327.6367768534,2848197.15960939,55366.1670069384
270.5,2565119.34578755,14494.8784819903,11279.2258331526,2486.46080446705,2309.45496662654,2848915.24747698,55395.3866492272
270.75,2564671.1871014,14342.2406386251,11178.2612567602,2465.62351629609,2291.3923599813,2849626.91670039,55424.378426536
271,2564180.17790449,14237.8121605049,11078.2138895527,2444.94197748606,2273.4483443844,2850332.2618959,55453.1438276766
271.25,2563694.74678448,14132.2237321361,10979.8831826113,2424.42372593919,2255.62252110093,2851031.41571764,55481.6843360857
271.5,2563259.80819302,13981.479803084,10882.3419035536,2404.06306132661,2237.91462017387,2851724.39098808,55510.0014307541
271.75,2562827.7338998,13834.0416878928,10784.7905196538,2383.85086628239,2220.32415582133,2852411.16228541,55538.0965851365
272,2562354.35011099,13733.091021398,10688.1250975959,2363.79100780641,2202.85050979011,2853091.82098626,55565.9712661606
272.25,2561886.3470743,13631.0302402582,10593.1166354216,2343.89069407813,2185.49326962701,2853766.49515109,55593.6269352212
272.5,2561467.02665302,13485.4430631314,10498.8713927272,2324.14437406086,2168.25214678464,2854435.1973212,55621.0650490735
272.75,2561050.47087489,13343.0503256352,10404.6187136184,2304.54320588332,2151.12664445789,2855097.90317674,55648.2870587781
273,2560594.09255499,13245.4823825411,10311.222637483,2285.09086881576,2134.11613800913,2855754.70100941,55675.2944087447
273.25,2560142.90471993,13146.8511817017,10219.4266108084,2265.79426599355,2117.22020114624,2856405.71448272,55702.088537689
273.5,2559738.65330746,13006.2642683307,10128.3691185044,2246.64800229828,2100.43852701488,2857050.95589689,55728.6708794936
273.75,2559337.07042698,12868.7632834032,10037.3072857588,2227.64351246601,2083.77060801068,2857690.40202119,55755.0428621907
274,2558897.09970114,12774.4819039705,9947.07417726363,2208.78430445725,2067.21581335548,2858324.13819277,55781.2059070414
274.25,2558462.13588664,12679.1815430616,9858.38659024165,2190.0769960124,2050.77370358616,2858952.283851,55807.1614294584
274.5,2558072.42367152,12543.4400621872,9770.41404291342,2171.51635056971,2034.44395450926,2859574.85107846,55832.9108398378
274.75,2557685.28720726,12410.6790054146,9682.44041175448,2153.09407714763,2018.22604855069,2860191.81770729,55858.4555425801
275,2557261.14708541,12319.5880438668,9595.26882735108,2134.81352516861,2002.11934956795,2860803.26623343,55883.7969352045
275.25,2556841.83668995,12227.5200930773,9509.59033084175,2116.68104316852,1986.12340604688,2861409.31202767,55908.936409241
275.5,2556466.15224461,12096.4716623615,9424.60434353547,2098.69155318452,1970.23787780563,2862009.96696747,55933.8753510345
275.75,2556092.95392816,11968.3012274254,9339.620517715,2080.83703400777,1954.46223846517,2862605.20991342,55958.6151408041
276,2555684.08732878,11880.3052922526,9255.41307137718,2063.12068680612,1938.79584758471,2863195.12062141,55983.1571517916
276.25,2555279.8793953,11791.372302207,9172.64816717274,2045.54860469765,1923.23824295464,2863779.81053654,56007.5027511252
276.5,2554917.72886367,11664.8675104806,9090.55405195476,2028.11586669395,1907.78906994543,2864359.29133666,56031.6533005972
276.75,2554557.97785705,11541.1413809148,9008.46522443304,2010.81471549891,1892.4477947004,2864933.54287164,56055.6101557611
277,2554163.84677283,11456.1463380086,8927.12798796839,1993.64821259786,1877.21377368214,2865502.64224979,56079.3746651134
277.25,2553774.20918374,11370.2522937074,8847.18448460056,1976.62220778147,1862.08653543999,2866066.6971238,56102.9481709303
277.5,2553425.11557684,11248.1450378978,8767.89075534085,1959.73193436261,1847.06571250578,2866625.71897303,56126.3320100204
277.75,2553078.33778861,11128.7201900118,8688.60525617903,1942.96989230057,1832.15076492673,2867179.68859511,56149.5275128575
278,2552698.4225524,11046.63350245,8610.04734748759,1926.33901077792,1817.34104731,2867728.68053678,56172.5360027968
278.25,2552322.84131675,10963.6841283978,8532.83598630755,1909.84490712559,1802.63608043218,2868272.7987841,56195.3587968834
278.5,2551986.34388491,10845.8318228927,8456.25401783024,1893.48296564478,1788.03548558917,2868812.05461655,56217.9972065824
278.75,2551652.08135683,10730.5687123973,8379.68300214917,1877.24593645969,1773.53871810172,2869346.42973711,56240.4525369465
279,2551285.87997935,10651.2996673778,8303.81630043337,1861.13662298353,1759.1451319439,2869875.99621205,56262.7260858635
279.25,2550923.85858642,10571.202629831,8229.25049660719,1845.16042004922,1744.85424155091,2870400.85448069,56284.8191448403
279.5,2550599.51224699,10457.466327827,8155.29428793344,1829.31285926252,1730.66565853471,2870921.01561974,56306.7329997089
279.75,2550277.32259199,10346.228996148,8081.35151824226,1813.58693362658,1716.57883480854,2871436.46219536,56328.4689298288
280,2549924.3501521,10269.6888536621,8008.09046466588,1797.98532670245,1702.59312488293,2871947.26387062,56350.0282073645
280.25,2549575.40897373,10192.3538914692,7936.08612542842,1782.51322009278,1688.70803821703,2872453.51765302,56371.4120980449
280.5,2549262.78377979,10082.5983454246,7864.67213292134,1767.16628882871,1674.92317821551,2872955.23441297,56392.6218618474
280.75,2548952.23965805,9975.25447039406,7793.27382474772,1751.93776146434,1661.23799463088,2873452.39753848,56413.6587522326
281,2548612.02773243,9901.35655736888,7722.53528033619,1736.83020716261,1647.65184360864,2873945.07436364,56434.5240154513
281.25,2548275.70346216,9826.69556300501,7653.01067491834,1721.8486030115,1634.16423091617,2874433.35857471,56455.2188912797
281.5,2547974.3841025,9720.78924283039,7584.05769210849,1706.98876350627,1620.77475313962,2874917.26083223,56475.7446136827
281.75,2547675.0727269,9617.21015072592,7515.12240183819,1692.24414547952,1607.48285903509,2875396.76530594,56496.1024100789
282,2547347.16885015,9545.86991695075,7446.82554347821,1677.61720878843,1594.2879074021,2875871.93707255,56516.2935006765
282.25,2547023.01397112,9473.79698260617,7379.70120735323,1663.11273426545,1581.18940151293,2876342.86660396,56536.3190991852
282.5,2546732.59929469,9371.61206442799,7313.13027570208,1648.72667189867,1568.18693243147,2876809.56434739,56556.1804134583
282.75,2546444.12195944,9271.67271506016,7246.57881633647,1634.45269964287,1555.27994899569,2877272.01521574,56575.8786447882
283,2546128.08910857,9202.80776214185,7180.64505791306,1620.29317284793,1542.46781359621,2877730.28209766,56595.414987269
283.25,2545815.67138456,9133.23920111632,7115.84371961861,1606.25268395811,1529.75002811814,2878184.45235414,56614.7906284857
283.5,2545535.77394491,9034.65153548236,7051.57805957471,1592.32731451824,1517.12617930678,2878634.53621606,56634.0067501368
283.75,2545257.7455733,8938.23048842225,6987.3334347499,1578.51095660143,1504.59571707477,2879080.51930249,56653.0645273576
284,2544953.16167246,8871.76057955134,6923.68636467025,1564.80586560014,1492.15800825996,2879522.46238135,56671.9651281095
284.25,2544652.06365834,8804.61493005522,6861.13288728559,1551.21645309061,1479.81255438153,2879960.449803,56690.7097138471
284.5,2544382.30927497,8709.5039957364,6799.09784246085,1537.73892830091,1467.55893897982,2880394.49157943,56709.299440121
284.75,2544114.35798339,8616.48336330567,6737.08519222925,1524.36739059187,1455.39661395223,2880824.5740006,56727.7354559287
285,2543820.81542593,8552.33041924153,6675.65052145075,1511.10399973048,1443.32495136229,2881250.75577915,56746.0189031291
285.25,2543530.63399491,8487.52843554558,6615.27185341143,1497.95299362939,1431.34345330131,2881673.11835211,56764.1509170879
285.5,2543270.66132931,8395.77728322827,6555.39484306872,1484.91070540506,1419.45170113232,2882091.6715106,56782.1326272616
285.75,2543012.42800563,8306.04267418067,6495.5413970924,1471.97143505911,1407.64914956905,2882506.40218189,56799.9651565749
286,2542729.53319168,8244.13075923813,6436.24691372359,1459.13725086848,1395.9351766055,2882917.36708702,56817.6496208588
286.25,2542449.87907756,8181.59539363419,6377.97204542641,1446.41222399361,1384.30928576451,2883324.64484414,56835.1871294756
286.5,2542199.33922253,8093.09058251905,6320.18252207745,1433.7928077319,1372.7710571783,2883728.24502208,56852.5787858843
286.75,2541950.47711749,8006.53103917899,6262.41755734317,1421.27349626676,1361.31994913448,2884128.15515354,56869.8256870432
287,2541677.85000556,7946.78633988204,6205.19308521237,1408.85627033899,1349.95534619325,2884524.43002994,56886.9289228712
287.25,2541408.34735882,7886.44271789963,6148.95300906648,1396.54504099251,1338.67675409458,2884917.14554227,56903.8895768524
287.5,2541166.90344004,7801.07424734378,6093.18241907012,1384.33637808981,1327.48375261008,2885306.31103626,56920.708726584
287.75,2540927.07777069,7717.58217816568,6037.43722022742,1372.22496372502,1316.37580428963,2885691.9146197,56937.3874432025
288,2540664.35144241,7659.93297646494,5982.21457971337,1360.21269488663,1305.35230083091,2886074.00921483,56953.9267908677
288.25,2540404.63739914,7601.70836708839,5927.94225210824,1348.30332887564,1294.41275090765,2886452.66807453,56970.3278273473
288.5,2540171.96418829,7519.36960482016,5874.12399789907,1336.49354859671,1283.55673472963,2886827.90032112,56986.5916045477
288.75,2539940.85175278,7438.84071377864,5820.33181899377,1324.77821796941,1272.78371973289,2887199.69460878,57002.7191679632
289,2539687.67199012,7383.21735619848,5767.04478902107,1313.15915385246,1262.093105264,2887568.10204936,57018.7115561811
289.25,2539437.39625332,7327.04113834453,5714.67509323374,1301.63996592691,1251.48440358266,2887933.19334415,57034.5698014479
289.5,2539213.17979209,7247.62874635904,5662.74449631047,1290.21744670925,1240.95719606898,2888294.97739228,57050.2949301824
289.75,2538990.46859548,7169.96196019554,5610.84052313895,1278.88663604134,1230.51095560895,2888653.44336709,57065.887962448
290,2538746.49346986,7116.29682390837,5559.42480365158,1267.64927412062,1220.14508965385,2889008.64062733,57081.3499114772
290.25,2538505.31790241,7062.100450088,5508.89451308667,1256.50882889063,1209.85911464154,2889360.63740666,57096.6817842202
290.5,2538289.2551372,6985.51430903825,5458.78877722544,1245.46219914058,1199.65261379244,2889709.44238176,57111.884581841
290.75,2538074.64402766,6910.61170312082,5408.71008983939,1234.5045949092,1189.52506595043,2890055.0452193,57126.9592992116
291,2537839.54350066,6858.83915968921,5359.10326434065,1223.6376830536,1179.4758870756,2890397.49358072,57141.9069244555
291.25,2537607.14172988,6806.55611754241,5310.35100574514,1212.86479543059,1169.50459832042,2890736.8533136,57156.7284394787
291.5,2537398.94015668,6732.69925023439,5262.00918012807,1202.18293385257,1159.61078535745,2891073.1328733,57171.42482045
291.75,2537192.13847202,6660.46597359893,5213.69471522235,1191.58747300266,1149.79393344437,2891406.3223954,57185.9970373151
292,2536965.59400726,6610.5223509457,5165.83621315278,1181.08000957671,1140.05346740641,2891736.46789829,57200.4460533598
292.25,2536741.65104047,6560.08812317229,5118.80242961302,1170.66374477265,1130.38891359494,2892063.63292265,57214.7728257225
292.5,2536541.0283598,6488.86661762653,5072.16537171064,1160.33578026381,1120.79986069227,2892387.82570404,57228.9783058601
292.75,2536341.75558391,6419.21081763323,5025.55588476101,1150.09164999344,1111.28580077749,2892709.03682384,57243.0634390809
293,2536123.45976998,6371.03436067183,4979.38694360683,1139.93288353885,1101.84616785275,2893027.31071022,57257.0291641262
293.25,2535907.67162104,6322.38638376387,4934.01385724339,1129.86255665187,1092.48049390414,2893342.70867372,57270.8764136663
293.5,2535714.35540265,6253.70931620137,4889.02419538741,1119.87786778987,1083.18837113066,2893655.23873209,57284.6061147503
293.75,2535522.34083172,6186.5420631438,4844.06222249254,1109.97450493526,1073.9692987954,2893964.89189055,57298.2191883593
294,2535311.99701576,6140.07289340922,4799.52584959522,1100.1539334583,1064.82272034789,2894271.71103842,57311.7165490042
294.25,2535104.07034219,6093.15051550568,4755.75742394148,1090.41910867036,1055.74817379955,2894575.75533069,57325.0991052053
294.5,2534917.79769932,6026.92987353998,4712.35951958668,1080.76732281911,1046.74525532567,2894877.03256948,57338.3677599285
294.75,2534732.78011766,5962.16508547404,4668.9893390243,1071.19441286379,1037.81347169393,2895175.53416312,57351.5234101558
295,2534530.10204948,5917.34516002788,4626.03027311168,1061.70178275297,1028.95227603344,2895471.30151209,57364.5669464996
295.25,2534329.75380003,5872.08959815042,4583.81217520598,1052.29227216351,1020.1612127293,2895764.39168805,57377.4992536672
295.5,2534150.27107313,5808.2402044115,4541.95208491898,1042.96326422078,1011.43988234843,2896054.81228008,57390.321210882
295.75,2533971.99843827,5745.79457241911,4500.11967846087,1033.71073995266,1002.78779944462,2896342.55507998,57403.0336914718
296,2533776.70992482,5702.5676422526,4458.68435095043,1024.53604455002,994.204427023147,2896627.6600479,57415.6375624991
296.25,2533583.66699728,5658.92193913521,4417.96391319803,1015.44190666901,985.689316151757,2896910.18224235,57428.1336852099
296.5,2533410.72944682,5597.36137550866,4377.58935043402,1006.42579747923,977.242072162898,2897190.12904215,57440.5229154415
296.75,2533238.95858384,5537.15428957164,4337.24236448419,997.48383731864,968.862217641669,2897467.49260391,57452.8061032274
297,2533050.79315371,5495.46585769346,4297.27886062643,988.617315168029,960.549225632907,2897742.31149473,57464.9840924425
297.25,2532864.79206275,5453.37483838353,4258.00504250253,979.82885309146,952.302654159298,2898014.63882787,57477.0577212372
297.5,2532698.16357112,5394.02337101592,4219.06533924327,971.116007546633,944.122113653976,2898284.48177498,57489.0278224324
297.75,2532532.659876,5335.97684664518,4180.15304587443,962.47503356851,936.007134944596,2898551.83283983,57500.8952231397
298,2532351.36045384,5295.77412601151,4141.61106581298,953.907166363573,927.957201248268,2898816.7292423,57512.6607444213
298.25,2532172.14700863,5255.184354393,4103.73441548489,945.414925654367,919.971877780571,2899079.22221635,57524.3252017104
298.5,2532011.59979089,5197.96485958893,4066.18048381704,936.995950506055,912.050780374274,2899339.31872963,57535.8894051919
298.75,2531852.1369426,5142.00346532967,4028.65374178464,928.646626178928,904.193448279256,2899597.01161639,57547.3541594396
299,2531677.45553328,5103.23533675158,3991.48456161259,920.368136433697,896.399374989065,2899852.33679384,57558.7202630888
299.25,2531504.78452476,5064.0950721191,3954.95717756108,912.162902730678,888.668133118146,2900105.34368047,57569.9885092433
299.5,2531350.09884798,5008.93296323483,3918.74147127479,904.028644135673,880.999344163972,2900356.03904337,57581.1596858437
299.75,2531196.45852929,4954.98374914946,3882.55268708781,895.961871800072,873.392555948906,2900604.4160314,57592.2345753189
300,2531028.1559115,4917.60071929391,3846.70911997931,887.963720264571,865.84727232062,2900850.50930237,57603.2139542726
300.25,2530861.79080908,4879.85987308916,3811.48461269782,880.036516641904,858.363073468577,2901094.36652115,57614.0985938761
300.5,2530712.75472018,4826.68302851096,3776.56108898343,872.178057463841,850.939586788351,2901335.99425784,57624.8892602254
300.75,2530564.72634688,4774.67545572482,3741.66417810876,864.384975572293,843.576368797694,2901575.38596091,57635.5867140059
301,2530402.57177601,4738.62961531066,3707.10053560158,856.658358415239,836.272933751538,2901812.57507072,57646.1917101924
301.25,2530242.28443346,4702.23970811801,3673.13398944847,849.000442514257,829.028869562725,2902047.60755846,57656.7049984285
301.5,2530098.69349539,4650.97840039925,3639.45807076556,841.409099402988,821.84380972874,2902280.48980094,57667.1273233721
301.75,2529956.07395372,4600.8442717812,3605.80841903856,833.881079543257,814.717319560194,2902511.21553198,57677.4594243736
302,2529799.8448739,4566.08925405835,3572.48047253918,826.417425323357,807.648923749687,2902739.81701523,57687.7020351879
302.25,2529645.41524428,4531.00337294392,3539.72840781364,819.020286278159,800.638218055919,2902966.33858628,57697.8558843419
302.5,2529507.07228018,4481.59019916296,3507.25694400155,811.687606548101,793.684842254482,2903190.78643238,57707.9216954676
302.75,2529369.66567246,4433.26359120107,3474.81136931035,804.416250270713,786.788370522687,2903413.15455924,57717.9001869941
303,2529219.14743742,4399.75453079033,3442.67631188779,797.207216717429,779.948338000195,2903633.47409331,57727.7920718713
303.25,2529070.36329678,4365.92728705844,3411.09664719465,790.062571894915,773.164348389973,2903851.78779076,57737.5980579244
303.5,2528937.07814218,4318.29710044892,3379.78787788835,782.98033022286,766.436047896146,2904068.10165318,57747.3188481772
303.75,2528804.6955402,4271.71429637153,3348.504592194,775.95746569321,759.763019614662,2904282.40994536,57756.9551405554
304,2528659.6811428,4239.40778853258,3317.52100072305,768.994936317091,753.144809122219,2904494.74269488,57766.5076276222
304.25,2528516.33782252,4206.79527596395,3287.07301568605,762.094727891351,746.581028142099,2904705.14113287,57775.9769969208
304.5,2528387.92708522,4160.88511886011,3256.88653309563,755.254922853435,740.071329433382,2904913.61107925,57785.3639312871
304.75,2528260.38629145,4115.98454304377,3226.72510484439,748.472601347964,733.615305042281,2905120.14704571,57794.6691085647
305,2528120.67610171,4084.8386034306,3196.8529025533,741.74868189981,727.212510954629,2905324.7779981,57803.8932013518
305.25,2527982.57622919,4053.39835705858,3167.4972009309,735.085073279908,720.862566969314,2905527.54369524,57813.0368773317
305.5,2527858.86305666,4009.14739519011,3138.393913037,728.479923746571,714.565132504443,2905728.44977929,57822.1007995751
305.75,2527735.98837287,3965.86954888805,3109.31523001571,721.930416011612,708.319808569355,2905927.49099737,57831.0856262674
306,2527601.38988425,3935.8435738435,3080.51564948772,715.437430808839,702.126161514656,2906124.69528962,57839.992010465
306.25,2527468.34313185,3905.53452931709,3052.21412273968,709.002802938136,695.983819250906,2906320.10099348,57848.8206004151
306.5,2527349.15698601,3862.88398748104,3024.15621695212,702.624744344988,689.892447938531,2906513.71357743,57857.572039848
306.75,2527230.77898932,3821.17138589899,2996.12244963178,696.30053683594,683.851657545529,2906705.52801305,57866.2469677155
307,2527101.10657305,3792.22611333308,2968.35799630452,690.03102497359,677.861024727811,2906895.57124965,57874.8460179565
307.25,2526972.92941494,3763.00856690918,2941.07378765248,683.817972517816,671.920185525892,2907083.88025264,57883.3698198069
307.5,2526858.10585412,3721.90166603987,2914.02469497358,677.659653029352,666.028812906522,2907270.46032084,57891.8189980819
307.75,2526744.06118014,3681.69877677977,2886.99926038134,671.55344404693,660.186525775912,2907455.30663995,57900.1941729244
308,2526619.13584737,3653.79624767063,2860.23367658289,665.500155509795,654.392911021997,2907638.44520226,57908.4959595808
308.25,2526495.65132422,3625.63181687165,2833.9311456028,659.501482950095,648.647612817101,2907819.91164883,57916.7249687005
308.5,2526385.03179211,3586.01371252408,2807.85550533229,653.555759532286,642.950310980422,2907999.71111291,57924.881806608
308.75,2526275.16292502,3547.26689541058,2781.80303148694,647.660455271576,637.300633321257,2908177.83898443,57932.9670750623
309,2526154.81209669,3520.37041596121,2756.00126104258,641.816346962958,631.698176873659,2908354.32033143,57940.9813710414
309.25,2526035.84958789,3493.22200092905,2730.6459488222,636.025064609199,626.142593928485,2908529.18951678,57948.9252870318
309.5,2525929.28120926,3455.03972318593,2705.50957383557,630.284999025979,620.633571186956,2908702.45151221,57956.7994112915
309.75,2525823.43627873,3417.69717148578,2680.39586477704,624.593709553105,615.170745312857,2908874.10190252,57964.6043276189
310,2525707.4935628,3391.77127596464,2655.52401821612,618.951941254762,609.753723388975,2909044.16486323,57972.3406151467
310.25,2525592.88856609,3365.603021537,2631.08261310622,613.36126119342,604.382165797504,2909212.67352365,57980.0088486204
310.5,2525490.22394917,3328.8054163451,2606.85245573422,607.820115941147,599.055766135975,2909379.63269802,57987.6095986539
310.75,2525388.25653382,3292.8170993849,2582.6444571733,602.326151111392,593.774169861743,2909545.03815714,57995.143431507
311,2525276.56150978,3267.82751367394,2558.66977756138,596.880081388275,588.536993998533,2909708.9132147,58002.6109088871
311.25,2525166.15542805,3242.60477220464,2535.11008154525,591.483413378267,583.343906979915,2909871.28980962,58010.0125882197
311.5,2525067.25247332,3207.14244414186,2511.75420007797,586.134647571314,578.19460929992,2910032.17260269,58017.3490228942
311.75,2524969.02141063,3172.46005132549,2488.41996568847,580.831512901603,573.088755137313,2910191.55754226,58024.6207620505
312,2524861.41942109,3148.37365719512,2465.31079510599,575.57469496406,568.025971339564,2910349.46710992,58031.8283503898
312.25,2524755.05935608,3124.06295213577,2442.60169080791,570.365642292985,563.005934339975,2910505.93209591,58038.9723284344
312.5,2524659.78107137,3089.88820860682,2420.08921664318,565.202907512682,558.028351516298,2910660.95701158,58046.0532327661
312.75,2524565.15027381,3056.46509483045,2397.59787501492,560.084300020421,553.09288568633,2910814.53797481,58053.0715958218
313,2524461.49222284,3033.24989495699,2375.32362170016,555.010477555663,548.19917339564,2910966.69666384,58060.0279457106
313.25,2524359.03077578,3009.81888521404,2353.43504004987,549.982832868009,543.346899014966,2911117.46276061,58066.9228064662
313.5,2524267.2450974,2976.88568206902,2331.73614550237,544.999968986282,538.535776781092,2911266.84063098,58073.7566982766
